LATITUDE,LONGITUDE,DATE,TOTALAL_KALINITY,ELECTRICAL_CONDUCTANCE,DISSOLVED_REACTIVE_PHOSPHORUS,PET,NIR,GREEN,SWIR16,SWIR22,NDMI,MNDWI
-26.97027800,27.21111100,08-05-2013,84.71000000,485.0000000,109.00000000,160.000000,,,,,,
-26.88027800,26.96500000,08-05-2013,224.73700000,767.0000000,193.00000000,162.600000,13381.0,9757.0,16829.5,13459.5,-0.1141490541368063,-0.2660184680194826
-27.27388900,28.49000000,08-05-2013,42.03100000,118.8000000,68.00000000,146.200000,10892.0,9179.0,8961.5,8146.0,0.0972372629511164,0.0119897466993742
-27.42750000,28.52583300,08-05-2013,40.34500000,115.6000000,14.00000000,145.000000,17377.0,10890.0,18289.0,15068.0,-0.0255705714125496,-0.2535727749408812
-28.69485000,28.23487000,08-05-2013,144.75300000,308.1000000,19.00000000,144.800000,13538.0,8675.0,11578.5,10024.0,0.0780164433738774,-0.1433579381341489
-29.61555600,27.06527800,08-05-2013,90.55500000,177.2000000,23.00000000,166.500000,13204.5,9728.5,10340.5,9169.0,0.1216394138882984,-0.0304947929642731
-28.88333300,27.89000000,08-05-2013,92.17400000,170.2000000,10.00000000,149.200000,13741.5,9086.0,12214.0,10817.0,0.0588507252798056,-0.146854460093896
-30.77586667,29.03221667,08-05-2013,74.44400000,176.7000000,10.00000000,130.800000,,,,,,
-31.39600000,29.26510000,08-05-2013,50.82300000,133.9000000,19.00000000,126.300000,,,,,,
-34.03972200,22.13333300,08-05-2013,28.63200000,289.5000000,12.00000000,153.900010,16883.5,9132.0,14234.0,10632.0,0.0851450148630189,-0.2183514508259855
-28.05888900,30.37361100,08-05-2013,67.82200000,241.7000000,10.00000000,139.900010,13132.0,9012.0,13234.0,10332.0,-0.003868618675567,-0.189786927987053
-33.89777800,20.01277800,08-05-2013,77.01800000,1065.0000000,29.00000000,197.300000,12629.0,8407.0,9593.0,8593.0,0.1366213662136615,-0.0658888888888885
-29.14055600,31.39194400,09-05-2013,48.24000000,156.7000000,10.00000000,129.900010,13452.5,9924.0,10220.0,8654.5,0.1365508501425699,-0.0146942017474185
-27.67111100,27.23694400,09-05-2013,185.00000000,377.0000000,20.00000000,167.200000,13500.0,9311.5,12869.5,10940.0,0.0239101992832627,-0.1604075560164097
-30.16009100,27.40124000,09-05-2013,83.10900000,234.5000000,13.00000000,159.700000,13683.5,9819.0,14618.5,12051.5,-0.0330365345205284,-0.1963989769820964
-30.33611100,27.35944400,09-05-2013,75.11500000,228.5000000,10.00000000,161.500000,8665.5,9576.5,7464.0,7425.5,0.0744908397656463,0.1239693670960352
-34.00583300,22.35111100,09-05-2013,34.95300000,631.0000000,10.00000000,147.100000,,,,,,
-30.83055600,26.92138900,10-05-2013,97.77200000,212.2000000,10.00000000,168.700000,12968.5,10784.0,12374.0,11221.0,0.0234586169478148,-0.0686587788237323
-28.11666700,26.72527800,10-05-2013,189.00000000,1036.0000000,26.00000000,175.000000,14711.0,9546.5,14208.0,11694.0,0.0173934091773573,-0.1962365025574093
-27.57305600,24.74638900,10-05-2013,171.39500000,905.0000000,29.00000000,200.400010,,,,,,
-31.00083300,26.35305600,10-05-2013,325.60100000,804.0000000,10.00000000,174.600000,11023.0,8735.0,10562.0,9453.0,0.0213574241371321,-0.0946779292117941
-30.67972200,26.71250000,10-05-2013,75.57200000,189.7000000,10.00000000,173.700000,8871.5,9756.5,7859.5,7647.5,0.0604865220249832,0.107686194368755
-28.96362000,19.15486000,11-05-2013,134.03400000,432.0000000,12.00000000,251.100000,,,,,,
-25.99136000,27.84208000,13-05-2013,85.53600000,474.0000000,74.00000000,149.400010,14391.5,9553.5,14036.0,11424.0,0.0125054964383079,-0.190020983912333
-29.77750000,29.47083300,13-05-2013,26.33600000,81.2000000,12.00000000,125.500000,15367.0,9391.0,13509.0,11148.0,0.0643440919794983,-0.1798253275109162
-29.74416700,29.90583300,13-05-2013,29.14100000,91.8000000,10.00000000,129.000000,14118.5,9264.5,12943.0,10346.0,0.0434380947101969,-0.1656422379826627
-26.45000000,28.08583300,13-05-2013,104.11500000,643.0000000,145.00000000,147.800000,,,,,,
-31.55472200,29.24555600,13-05-2013,78.01100000,257.0000000,10.00000000,117.500000,18616.5,9298.5,13187.0,10090.5,0.1707202037511589,-0.172933668364056
-27.01011111,26.69808333,14-05-2013,116.66800000,607.0000000,49.00000000,170.600000,11561.0,8546.5,9785.0,8796.0,0.083200599643961,-0.0675613015847035
-24.67916700,30.80250000,14-05-2013,73.58800000,187.4000000,10.00000000,127.500000,23733.5,14515.0,23452.5,21098.5,0.0059551561903954,-0.2353986962533739
-30.83055600,26.92138900,14-05-2013,104.86900000,232.6000000,11.00000000,168.700000,12968.5,10784.0,12374.0,11221.0,0.0234586169478148,-0.0686587788237323
-25.73411000,27.21422000,14-05-2013,15.42400000,52.4000000,10.00000000,156.200000,13161.5,9777.5,14123.5,11581.0,-0.0352574674729703,-0.1818333960922129
-23.28100000,30.54305556,14-05-2013,168.20400000,447.0000000,15.00000000,142.700000,13231.5,9464.5,12627.0,10956.5,0.0233772260571958,-0.1431546069755329
-30.73388900,29.82833300,14-05-2013,30.48600000,110.3000000,10.00000000,121.500000,13739.0,9260.0,13625.0,10874.0,0.004166057593919,-0.1907362901463832
-29.98777800,29.85166700,14-05-2013,30.28000000,99.8000000,10.00000000,123.800000,15464.5,8732.5,11919.5,9755.5,0.1294551562956466,-0.1543191942668983
-27.16944400,29.23388900,14-05-2013,70.19500000,215.3000000,15.00000000,138.300000,14612.5,9901.5,17047.0,13505.5,-0.07689635022663,-0.2651539046700177
-26.86111100,28.88472200,14-05-2013,120.80800000,492.0000000,70.00000000,143.200000,15603.0,9903.0,16131.0,12874.0,-0.0166383059179428,-0.2392256280248896
-27.00222000,28.76528000,14-05-2013,89.25000000,277.0000000,20.00000000,143.400010,11939.0,9869.0,13430.5,10717.5,-0.0587910680147418,-0.1528573574540219
-26.64805600,27.08944400,14-05-2013,235.04000000,700.0000000,28.00000000,158.800000,15645.0,11789.0,16212.0,12820.5,-0.0177982860909689,-0.1579586443341303
-26.97027800,27.21111100,14-05-2013,80.89100000,473.0000000,81.00000000,160.000000,7914.5,8239.5,7618.5,7517.5,0.0190562029228093,0.0391600454029509
-26.88027800,26.96500000,14-05-2013,239.13700000,794.0000000,193.00000000,162.600000,14467.0,9948.0,17646.5,14544.0,-0.0990082052719258,-0.2789867546068953
-26.98472222,26.63227778,14-05-2013,247.86700000,1189.0000000,160.00000000,169.100000,14615.5,9691.0,15254.0,12530.5,-0.0213763203267546,-0.2230106233714162
-31.00083300,26.35305600,14-05-2013,330.78200000,833.0000000,10.00000000,174.600000,,,,,,
-31.10427800,29.39972200,14-05-2013,77.66100000,199.1000000,10.00000000,124.500000,19575.5,11119.5,15554.0,13695.5,0.1144764371824247,-0.1662511481432876
-25.45963889,28.26430556,14-05-2013,184.86600000,684.0000000,10.00000000,155.000000,15414.5,9703.5,13757.0,11178.5,0.0568191556827723,-0.1727797787770927
-28.33833300,31.37361100,14-05-2013,109.27600000,301.9000000,10.00000000,133.100000,9836.0,10086.5,8176.0,7872.5,0.0921607817010876,0.104613278576317
-28.06833300,31.55000000,14-05-2013,62.01900000,218.6000000,10.00000000,140.800000,14161.5,9328.0,13551.5,11027.5,0.0220113304225452,-0.1845975655062384
-29.16166700,23.69638900,15-05-2013,112.90900000,281.8000000,10.00000000,210.100000,8353.0,10419.5,7790.0,7617.0,0.0348757975593134,0.1444026469699874
-25.81048333,27.90955222,15-05-2013,127.29400000,589.0000000,10.00000000,153.400010,,,,,,
-24.18388900,30.82388900,15-05-2013,132.37000000,347.1000000,10.00000000,137.600000,14180.5,8959.5,10632.5,9118.5,0.1429895619231848,-0.0853919967333601
-22.91028000,29.61111000,15-05-2013,40.34600000,140.6000000,25.00000000,145.100000,13747.0,9302.0,12272.5,10644.0,0.0566690366840252,-0.137685693758835
-22.76972200,30.88694400,15-05-2013,40.43100000,162.9000000,11.00000000,148.100000,16571.0,9404.0,13776.0,11583.0,0.0921013609252971,-0.1886108714408965
-29.74416700,29.90583300,15-05-2013,32.40000000,67.0000000,5.00000000,129.000000,14130.0,9163.5,12934.0,10338.5,0.0441915459651195,-0.1706301617830063
-30.39805600,30.60194400,15-05-2013,44.51900000,236.0000000,15.00000000,124.100000,16976.0,8800.0,11221.0,8987.5,0.204099726921303,-0.1209230308176408
-30.27402000,30.69602000,15-05-2013,107.10100000,499.0000000,14.00000000,123.600000,15407.0,9147.5,12555.0,10045.5,0.1019955654101992,-0.1570095611104704
-29.03333300,23.98333300,15-05-2013,155.89800000,841.0000000,23.00000000,205.400010,14312.5,10096.0,13626.0,11436.0,0.0245718274066251,-0.1488070145856161
-30.16009100,27.40124000,15-05-2013,95.42700000,206.2000000,32.00000000,159.700000,13233.0,9967.0,13538.0,11651.5,-0.0113929251802323,-0.1519251223144005
-30.33611100,27.35944400,15-05-2013,77.90300000,185.4000000,10.00000000,161.500000,9213.0,9862.0,8171.5,7935.0,0.0599096896660815,0.0937422020129198
-30.56833300,29.42277800,15-05-2013,44.95500000,125.1000000,10.00000000,126.800000,14572.0,9116.5,13792.5,11534.0,0.0274815350173631,-0.204111921079051
-30.86013889,29.07125000,15-05-2013,71.94700000,175.7000000,11.00000000,130.200000,12508.0,10430.0,12034.0,10563.5,0.0193138293537608,-0.0714031339031335
-30.57083300,29.15055600,15-05-2013,50.47200000,136.0000000,10.00000000,128.200000,13849.0,9906.5,13514.5,11241.5,0.0122243134101996,-0.1540497843815373
-34.09222200,21.29527800,15-05-2013,54.01900000,694.0000000,12.00000000,172.200000,15805.5,9619.0,17328.5,13681.0,-0.0459648699221342,-0.2860933296224129
-23.23572222,27.71700000,16-05-2013,15.24000000,98.8000000,10.00000000,169.500000,16169.0,11354.5,16957.0,15125.5,-0.0237879611181548,-0.1978877841159945
-22.54888900,28.89805600,16-05-2013,89.02000000,401.0000000,21.00000000,160.300000,15033.0,9005.0,12276.0,10138.0,0.1009557288805884,-0.1537051830271126
-28.44555556,32.32500000,08-08-2013,212.74700000,620.0000000,16.00000000,153.900010,14625.0,9841.5,14108.0,12194.0,0.0179932481815333,-0.1781456815382359
-30.13573889,30.67422222,16-05-2013,42.80200000,165.7000000,10.00000000,125.100000,11195.0,9479.0,9976.5,8747.0,0.0575537869305431,-0.0255711752460742
-29.16027800,26.57333300,16-05-2013,216.00000000,555.0000000,16.00000000,178.600000,13780.0,9464.0,13767.0,11588.0,0.0004719207173194,-0.1852266368214877
-31.03138900,28.88333300,16-05-2013,67.82300000,160.4000000,10.00000000,129.500000,10901.0,10380.5,10370.5,9220.5,0.0249394730037842,0.0004819044865307
-22.22555600,29.99055600,17-05-2013,96.33800000,565.0000000,131.00000000,156.900010,8055.5,9278.5,7761.5,7614.0,0.0185875956249603,0.0890258215962436
-22.43772222,31.07805556,17-05-2013,30.56850000,162.9000000,12.00000000,161.400010,13491.0,9562.0,11610.0,10114.5,0.0749372534958763,-0.0967315322123554
-26.98472222,26.63227778,17-05-2013,300.00000000,1202.0000000,160.00000000,169.100000,14615.5,9691.0,15254.0,12530.5,-0.0213763203267546,-0.2230106233714162
-29.80361100,30.51611100,17-05-2013,55.88500000,225.4000000,18.00000000,122.400000,15011.5,9167.0,12964.5,10586.0,0.0731698598798968,-0.1715880080428341
-33.38056000,19.30167000,20-05-2013,109.21900000,389.0000000,151.00000000,199.000000,14311.5,9719.0,14546.0,11878.5,-0.0081261370527592,-0.198928497836389
-32.50277800,19.53583300,20-05-2013,6.64800000,95.5000000,10.00000000,234.100000,15984.0,11527.5,17173.5,15160.5,-0.0358742365980546,-0.1967178843942713
-27.01011111,26.69808333,21-05-2013,111.74100000,549.0000000,83.00000000,170.600000,11208.0,8625.5,9975.5,8987.5,0.058182075672103,-0.0725767431858498
-31.86027800,18.68750000,21-05-2013,40.82500000,376.5000000,11.00000000,221.200000,13496.0,9943.0,12353.5,10190.5,0.044198146966092,-0.108111138519498
-24.69514000,27.40906000,21-05-2013,197.82500000,767.0000000,165.00000000,172.700000,15050.5,9953.0,11211.0,9249.0,0.1462026159968008,-0.0594405594405591
-25.39888900,31.61055600,21-05-2013,163.67900000,492.0000000,17.00000000,123.400000,14357.5,9844.0,14555.0,12327.0,-0.0068309554690877,-0.1930816836755597
-26.64805600,27.08944400,21-05-2013,242.86300000,696.0000000,16.00000000,158.800000,15645.0,11789.0,16212.0,12820.5,-0.0177982860909689,-0.1579586443341303
-26.97027800,27.21111100,21-05-2013,81.47600000,500.0000000,70.00000000,160.000000,8024.0,8449.0,7666.0,7560.5,0.0228170809432758,0.0485882717964626
-26.88027800,26.96500000,21-05-2013,246.66200000,784.0000000,193.00000000,162.600000,14159.0,10060.5,17613.5,14692.5,-0.1087260996144461,-0.2729276577292756
-26.98472222,26.63227778,21-05-2013,259.47400000,1132.0000000,160.00000000,169.100000,14285.5,9885.0,15465.0,12821.0,-0.0396463924976049,-0.2201183431952654
-34.25055600,20.99250000,21-05-2013,73.05000000,1171.0000000,21.00000000,177.300000,10800.0,8400.0,10098.0,8773.0,0.0335917312661497,-0.0917937074278295
-32.59583300,19.00944400,21-05-2013,5.00000000,76.4000000,10.00000000,222.600000,9028.5,8124.0,8603.0,8313.5,0.024132943878853,-0.0286363364620073
-29.16166700,23.69638900,22-05-2013,128.35400000,310.2500000,95.00000000,210.100000,8177.5,10415.0,7828.0,7678.5,0.0218362437911966,0.1418078166968144
-26.88027800,26.96500000,13-05-2014,253.74400000,815.0000000,193.00000000,172.400010,15180.5,10094.0,17064.0,13973.0,-0.0584130626928621,-0.2566462920686345
-29.64194400,30.68750000,22-05-2013,66.46100000,310.3000000,22.00000000,127.200005,12844.0,8491.0,10482.5,8886.0,0.1012367907744406,-0.1049621840988742
-25.20639000,27.55800000,22-05-2013,158.80000000,649.0000000,33.00000000,165.200000,13750.5,9894.0,12206.5,10451.0,0.0594829911006662,-0.1046356417275622
-25.68111100,31.78333300,22-05-2013,118.69800000,326.0000000,28.00000000,124.400000,12970.5,9845.5,11741.5,10411.0,0.0497329232761409,-0.0878306388103947
-25.51388900,31.22444400,22-05-2013,49.35900000,208.2000000,44.00000000,128.200000,12760.5,8481.0,10587.0,9051.5,0.0930934789592029,-0.1104468219005658
-26.86111100,28.88472200,22-05-2013,119.44000000,520.0000000,65.00000000,143.200000,,,,,,
-26.73806000,27.59194000,22-05-2013,84.72900000,560.0000000,181.00000000,153.900010,9925.0,9235.0,8281.0,7896.5,0.0902999011314946,0.0544644896094995
-26.45000000,28.08583300,22-05-2013,124.80300000,648.0000000,179.00000000,147.800000,13640.5,9706.5,16205.0,13634.0,-0.0859258514683952,-0.2507959786195309
-33.13083000,18.86278000,22-05-2013,37.55000000,276.3000000,28.00000000,215.600000,11064.5,9928.0,9257.5,8368.5,0.0889184135419737,0.0349482682233977
-33.70750000,18.97444444,22-05-2013,10.20400000,141.3000000,22.00000000,208.900010,13200.5,8854.0,9747.5,8708.0,0.1504706292487356,-0.0480337607182213
-26.90500000,32.32472200,23-05-2013,109.12500000,354.6000000,10.00000000,133.000000,18237.0,8781.5,11564.0,9000.0,0.2239186604476352,-0.1367624290383616
-27.60222200,29.94277800,23-05-2013,44.88300000,150.8000000,10.00000000,146.200000,13759.0,9649.0,14460.0,11527.0,-0.024841418902158,-0.1995520345099332
-27.16944400,29.23388900,23-05-2013,75.59500000,231.2000000,13.00000000,138.300000,14080.5,10346.0,18002.0,14060.0,-0.1222317462791237,-0.2700719627486939
-27.00222000,28.76528000,23-05-2013,90.80500000,281.3000000,22.00000000,143.400010,12275.5,10089.0,14103.0,11361.0,-0.0692799059840397,-0.1659226190476183
-27.27388900,28.49000000,23-05-2013,51.82300000,141.1600000,12.00000000,146.200000,10614.0,9168.5,9092.0,8276.5,0.0772353597888964,0.0041893704991648
-33.31388889,19.07472222,23-05-2013,11.15600000,226.2000000,10.00000000,212.800000,12239.0,8419.5,9991.0,8756.0,0.1011246063877638,-0.0853588984546857
-28.14194400,26.41777800,24-05-2013,214.38800000,525.0000000,23.00000000,180.100000,14711.0,9808.0,14812.5,11878.0,-0.0034379392687181,-0.2032655713734481
-28.11750000,26.71944400,24-05-2013,180.99700000,1102.0000000,35.00000000,175.000000,12790.0,10010.5,14064.0,11653.5,-0.0474417219036268,-0.168373174936135
-28.11666700,26.72527800,24-05-2013,155.55100000,1285.0000000,26.00000000,175.000000,14465.0,10175.5,14516.5,11855.0,-0.0017769956696513,-0.1758059290458441
-28.96362000,19.15486000,25-05-2013,153.16800000,474.0000000,12.00000000,251.100000,9479.5,10068.0,9223.5,9024.5,0.013687643693525,0.04377575616204
-25.99136000,27.84208000,27-05-2013,104.97600000,440.0000000,50.00000000,149.400010,14048.5,9417.0,14569.0,12259.0,-0.0181881715733379,-0.2147919619778195
-26.45000000,28.08583300,27-05-2013,120.48400000,639.0000000,179.00000000,147.800000,13640.5,9706.5,16205.0,13634.0,-0.0859258514683952,-0.2507959786195309
-29.04222200,24.60000000,27-05-2013,160.90300000,525.0000000,31.00000000,205.800000,9672.0,9827.0,8981.0,8096.0,0.0370449793598882,0.044980859208847
-30.83055600,26.92138900,28-05-2013,123.32200000,249.7000000,10.00000000,168.700000,11125.5,8956.0,10903.0,9277.0,0.0101005515582086,-0.0980411903922649
-24.67083300,28.56083300,28-05-2013,10.72100000,66.6000000,10.00000000,152.800000,14047.5,9199.5,14175.0,11357.5,-0.0045176720701567,-0.2128601681319377
-25.73411000,27.21422000,28-05-2013,10.45500000,44.4000000,10.00000000,156.200000,13031.5,9394.0,14080.0,11668.5,-0.0386736255832394,-0.1996251171508895
-26.86111100,28.88472200,28-05-2013,150.45700000,540.0000000,57.00000000,143.200000,14864.5,10007.0,16709.5,13624.5,-0.0584341546842336,-0.2508749274792722
-27.00222000,28.76528000,28-05-2013,94.75300000,285.2000000,18.00000000,143.400010,12275.5,10089.0,14103.0,11361.0,-0.0692799059840397,-0.1659226190476183
-30.67972200,26.71250000,28-05-2013,91.52900000,208.2000000,28.00000000,173.700000,8443.5,9829.5,8023.0,7842.0,0.0255366957155435,0.1011903094804643
-33.50166700,21.62416700,28-05-2013,126.06700000,540.0000000,47.00000000,186.200000,13294.0,9144.5,11458.0,9407.0,0.0741758241758238,-0.1122921975488406
-25.45963889,28.26430556,28-05-2013,182.87600000,717.0000000,10.00000000,155.000000,16111.0,9475.5,14033.5,11414.0,0.0689180447511152,-0.1938831936705083
-29.16166700,23.69638900,29-05-2013,108.09600000,284.6100000,10.00000000,210.100000,8476.5,10238.0,8053.0,7868.0,0.0256208596751261,0.1194576567710889
-27.01011111,26.69808333,29-05-2013,102.76900000,550.0000000,44.00000000,170.600000,11208.0,8625.5,9975.5,8987.5,0.058182075672103,-0.0725767431858498
-25.81048333,27.90955222,29-05-2013,135.03500000,614.0000000,10.00000000,153.400010,13402.0,9466.5,13921.0,11479.5,-0.0189949859093071,-0.190464991982896
-24.28222200,28.09027800,29-05-2013,26.50100000,96.8000000,13.00000000,153.600000,13498.0,8983.5,13924.0,11465.0,-0.0155349719203558,-0.2156717232347475
-26.64805600,27.08944400,29-05-2013,243.54100000,696.0000000,31.00000000,158.800000,11577.5,8819.5,12122.5,10149.5,-0.0229957805907172,-0.1577213255658477
-26.97027800,27.21111100,29-05-2013,90.10000000,544.0000000,62.00000000,160.000000,8024.0,8449.0,7666.0,7560.5,0.0228170809432758,0.0485882717964626
-26.88027800,26.96500000,29-05-2013,260.93900000,771.0000000,193.00000000,162.600000,14159.0,10060.5,17613.5,14692.5,-0.1087260996144461,-0.2729276577292756
-27.30000000,28.58694400,29-05-2013,89.21600000,175.5800000,35.00000000,144.800000,14629.0,10321.0,16631.5,13869.5,-0.0640584763519455,-0.234134124849271
-26.98472222,26.63227778,29-05-2013,237.87000000,1087.0000000,160.00000000,169.100000,14285.5,9885.0,15465.0,12821.0,-0.0396463924976049,-0.2201183431952654
-29.03333300,23.98333300,29-05-2013,164.19900000,1058.0500000,13.00000000,205.400010,13636.0,9666.0,13018.5,11039.5,0.0231668198615617,-0.1477881372743497
-22.93500000,28.00416700,30-05-2013,102.03900000,552.0000000,40.00000000,167.900010,13685.5,9557.5,13765.5,11774.5,-0.0029142836326545,-0.1804227586502586
-27.27388900,28.49000000,30-05-2013,44.37500000,138.5000000,13.00000000,146.200000,9840.5,9156.5,9157.0,8282.0,0.0359784182129225,-2.73022633576322e-05
-27.38972222,26.46388889,30-05-2013,109.51500000,562.0000000,15.00000000,179.600000,17681.0,13670.0,19583.5,17795.5,-0.0510539521528531,-0.1778309050175164
-27.39861100,26.61472200,30-05-2013,151.29600000,780.0000000,104.00000000,177.900010,28396.5,24259.0,27737.5,26059.0,0.011739765560979,-0.0668987335686054
-27.67111100,27.23694400,30-05-2013,168.40700000,398.0000000,10.00000000,167.200000,13566.5,9571.0,12964.5,11332.0,0.0226904376012965,-0.1505846331343873
-29.04222200,24.60000000,30-05-2013,185.00000000,554.0000000,31.00000000,205.800000,9596.5,9040.5,8966.0,8420.0,0.0339663299663297,0.0041373948296448
-29.02862900,24.63838900,30-05-2013,184.00000000,966.0000000,10.00000000,204.900010,15055.0,9251.0,12726.5,10614.0,0.0838147688209776,-0.158139005801387
-29.03333300,23.98333300,30-05-2013,192.00000000,1050.0000000,13.00000000,205.400010,13636.0,9666.0,13018.5,11039.5,0.0231668198615617,-0.1477881372743497
-29.74416700,29.90583300,31-05-2013,39.10000000,71.6000000,6.00000000,129.000000,14401.0,9425.0,13792.0,10979.5,0.0216011066576809,-0.1880949304389017
-28.40444400,30.01305600,03-06-2013,54.83100000,217.2000000,10.00000000,144.700000,,,,,,
-26.73806000,27.59194000,03-06-2013,113.20100000,627.0000000,180.00000000,153.900010,9605.0,9184.5,8203.0,7908.0,0.0787286612758306,0.0564485981308408
-26.45000000,28.08583300,03-06-2013,114.30000000,632.0000000,147.00000000,147.800000,13602.5,9761.0,16646.5,14226.0,-0.1006314258322585,-0.2607403199848518
-29.16027800,26.57333300,03-06-2013,154.00000000,309.0000000,16.00000000,178.600000,13086.5,9802.5,14090.0,12134.0,-0.0369252847128952,-0.179449618080987
-34.06583300,20.40416700,04-06-2013,31.79900000,361.0000000,67.00000000,182.300000,12703.0,8310.0,9804.0,8338.0,0.1288043719731633,-0.0824776416031794
-25.20639000,27.55800000,04-06-2013,162.80800000,685.0000000,23.00000000,165.200000,13878.5,9711.5,12190.5,10385.0,0.0647512371015379,-0.1131860104100077
-24.69514000,27.40906000,04-06-2013,194.23200000,793.0000000,113.00000000,172.700000,14162.0,9867.5,11846.5,9876.0,0.0890285868081585,-0.0911393570968035
-28.74777800,31.74583300,04-06-2013,96.23800000,436.0000000,11.00000000,137.900010,15320.5,9354.0,13942.5,11213.0,0.0470901821412703,-0.1969609168759247
-29.38055600,30.27750000,04-06-2013,26.16300000,119.1000000,10.00000000,122.400000,13841.0,9329.5,14055.5,11071.5,-0.0076891366300431,-0.2020953602736788
-27.16944400,29.23388900,04-06-2013,90.31500000,262.0000000,31.00000000,138.300000,,,,,,
-26.86111100,28.88472200,04-06-2013,164.90500000,574.0000000,43.00000000,143.200000,14852.0,9934.5,16687.5,13696.5,-0.0581968642495916,-0.2536623844940265
-27.39861100,26.61472200,04-06-2013,201.36200000,768.0000000,104.00000000,177.900010,13820.0,9120.5,12528.5,10606.5,0.0490160730212344,-0.1574206660815734
-34.03194400,22.05333300,04-06-2013,19.55400000,406.0000000,10.00000000,155.700000,,,,,,
-34.03972200,22.13333300,04-06-2013,21.80600000,323.0000000,16.00000000,153.900010,17906.0,8984.5,13911.0,10773.0,0.1255618065813869,-0.2151732873272031
-34.07555600,20.14555600,04-06-2013,13.36700000,278.2000000,12.00000000,185.900010,15123.0,10296.0,16833.0,13445.0,-0.0535110777318811,-0.240959858454052
-29.16166700,23.69638900,05-06-2013,128.87900000,253.8900000,14.00000000,210.100000,7407.5,10198.0,7509.5,7509.0,-0.0068378360260105,0.1518283213327677
-27.01011111,26.69808333,05-06-2013,103.47500000,554.0000000,28.00000000,170.600000,11230.5,8975.0,10242.0,9306.5,0.0460356269647221,-0.0659312067440283
-29.14055600,31.39194400,05-06-2013,70.11300000,215.7000000,10.00000000,129.900010,13274.5,9144.5,10884.5,9500.0,0.09892793575893,-0.0868740326526532
-24.39619444,27.08983333,05-06-2013,175.44300000,712.0000000,61.00000000,172.800000,12853.0,9440.0,11209.0,9929.5,0.0683234976311193,-0.0856700082328437
-23.65805600,31.05000000,05-06-2013,91.59400000,309.2000000,10.00000000,141.800000,14105.0,9311.5,13666.5,11452.0,0.0157895684424679,-0.1895291148054652
-23.28100000,30.54305556,05-06-2013,180.84900000,448.0000000,22.00000000,142.700000,12984.5,9601.0,12721.0,11181.0,0.0102507245531111,-0.1397724218260006
-27.00222000,28.76528000,05-06-2013,91.26500000,274.7000000,10.00000000,143.400010,12344.0,9499.5,14659.5,12053.5,-0.085748143759142,-0.2135849993791125
-27.02314000,28.59389000,05-06-2013,83.42200000,285.3000000,12.00000000,145.300000,10310.5,9048.0,10390.0,9517.5,-0.0038404869447597,-0.0690400246938982
-26.64805600,27.08944400,05-06-2013,242.22500000,713.0000000,10.00000000,158.800000,11577.5,8819.5,12122.5,10149.5,-0.0229957805907172,-0.1577213255658477
-26.97027800,27.21111100,05-06-2013,99.42700000,592.0000000,109.00000000,160.000000,7973.0,8614.5,7731.5,7407.0,0.0153777579674614,0.0540193319466532
-26.88027800,26.96500000,05-06-2013,265.05900000,797.0000000,192.00000000,162.600000,13993.0,10100.0,17956.0,15091.5,-0.1240414410466677,-0.2800114057599078
-27.27388900,28.49000000,05-06-2013,42.23300000,138.8000000,10.00000000,146.200000,9840.5,9156.5,9157.0,8282.0,0.0359784182129225,-2.73022633576322e-05
-27.42750000,28.52583300,05-06-2013,35.64200000,106.2000000,10.00000000,145.000000,15702.0,10803.0,18680.0,16149.5,-0.0866150892909077,-0.2671709120510115
-27.30000000,28.58694400,05-06-2013,94.73600000,244.3000000,29.00000000,144.800000,14872.0,10518.0,17257.5,14753.5,-0.0742464090633216,-0.2426418966355232
-26.98472222,26.63227778,05-06-2013,235.07600000,1086.0000000,160.00000000,169.100000,13826.0,9899.0,15457.5,12895.5,-0.0557139686171391,-0.2192140082424616
-34.40583300,19.60055600,05-06-2013,24.01200000,911.0000000,12.00000000,162.800000,14964.0,8714.0,11536.5,9401.0,0.1293371823173142,-0.139379274585812
-28.05888900,30.37361100,05-06-2013,90.24100000,318.9000000,10.00000000,139.900010,13138.0,9209.0,13065.0,10346.0,0.0027859405411593,-0.1731166382329165
-22.76972200,30.88694400,06-06-2013,47.33400000,138.8000000,30.00000000,148.100000,15818.0,9247.0,13725.0,11657.0,0.0708458856581929,-0.1949329618666194
-28.80127800,31.95538900,06-06-2013,106.79800000,488.0000000,10.00000000,135.300000,15192.0,9669.0,13154.5,10283.5,0.0718783624080571,-0.152715402983766
-27.93777800,31.20944400,06-06-2013,47.70500000,279.6000000,10.00000000,136.600000,12307.0,8656.5,11964.5,10029.5,0.0141112003790453,-0.1604189903496428
-27.52750000,30.85805600,06-06-2013,30.86800000,105.6000000,12.00000000,130.600000,14637.0,9394.0,14800.5,11931.0,-0.0055541401273885,-0.2234598772448274
-31.39444400,20.94722200,06-06-2013,112.44650000,342.7000000,11.50000000,234.800000,15087.0,10363.5,15231.5,12771.5,-0.0047660669228358,-0.1901933971478797
-29.65138900,22.74638900,06-06-2013,105.61600000,341.6000000,15.00000000,236.000000,13608.0,10196.0,14705.0,12692.0,-0.0387454526189381,-0.1810770651781046
-34.00583300,22.35111100,06-06-2013,79.90900000,1385.0000000,10.00000000,147.100000,15083.0,8938.5,13206.0,10728.0,0.066350878433313,-0.1927115085009813
